"conflict_id","dyad_id","location_inc","side_a","side_a_id","side_a_2nd","side_b","side_b_id","side_b_2nd","incompatibility","territory_name","year","bd_best","bd_low","bd_high","type_of_conflict","battle_location","gwno_a","gwno_a_2nd","gwno_b","gwno_b_2nd","gwno_loc","gwno_battle","region","version","u_ucdp_conflict_year_conflict_id","u_ucdp_conflict_year_year"
401,"852","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","Chechen Republic of Ichkeria","352","",1,"Chechnya",2006,259,259,357,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",401,2006
401,"852","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","Chechen Republic of Ichkeria","352","",1,"Chechnya",2007,146,146,217,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",401,2007
402,"853","Yemen (North Yemen)","Government of Yemen (North Yemen)","123","","Democratic Republic of Yemen","353","",1,"South Yemen",1994,1489,1283,3253,3,"Yemen (North Yemen)","678","","","","678","678","2","23,1",402,1994
15256,"16685","Benin","Government of Benin","1209","","JNIM","6716","",2,"",2022,30,30,33,3,"Benin","434","","","","434","434","4","23,1",15256,2022
13721,"14847","Algeria","Government of Algeria","109","","IS","234","",1,"Islamic State",2015,26,26,26,3,"Algeria","615","","","","615","615","4","23,1",13721,2015
403,"854","Peru, Ecuador","Government of Ecuador","20","","Government of Peru","21","",1,"Cordillera del Condor",1995,99,92,303,2,"Peru, Ecuador","130","","135","","135, 130","135, 130","5","23,1",403,1995
404,"855","Pakistan","Government of Pakistan","142","","MQM","354","",2,"",1990,70,70,70,3,"Pakistan","770","","","","770","770","3","23,1",404,1990
404,"855","Pakistan","Government of Pakistan","142","","MQM","354","",2,"",1994,38,38,38,3,"Pakistan","770","","","","770","770","3","23,1",404,1994
404,"855","Pakistan","Government of Pakistan","142","","MQM","354","",2,"",1995,52,52,55,3,"Pakistan","770","","","","770","770","3","23,1",404,1995
404,"855","Pakistan","Government of Pakistan","142","","MQM","354","",2,"",1996,42,42,42,3,"Pakistan","770","","","","770","770","3","23,1",404,1996
404,"857","Pakistan","Government of Pakistan","142","","TTP","356","",2,"",2007,585,585,727,3,"Pakistan","770","","","","770","770","3","23,1",404,2007
404,"857","Pakistan","Government of Pakistan","142","","TTP","356","",2,"",2008,2998,2980,3699,3,"Pakistan","770","","","","770","770","3","23,1",404,2008
404,"11336, 857","Pakistan","Government of Pakistan","142","","Lashkar-e-Islam, TTP","399, 356","",2,"",2009,6303,4774,6721,3,"Pakistan","770","","","","770","770","3","23,1",404,2009
404,"11336, 857","Pakistan","Government of Pakistan","142","","Lashkar-e-Islam, TTP","399, 356","",2,"",2010,5574,5322,6409,3,"Pakistan","770","","","","770","770","3","23,1",404,2010
404,"857","Pakistan","Government of Pakistan","142","","TTP","356","",2,"",2011,2598,2561,2909,3,"Afghanistan, Pakistan","770","","","","770","770, 700","3","23,1",404,2011
404,"11497, 11336, 857","Pakistan","Government of Pakistan","142","","Lashkar-e-Islam, TTP - TA, TTP","399, 1101, 356","",2,"",2012,2673,2673,2742,3,"Pakistan","770","","","","770","770","3","23,1",404,2012
404,"11336, 857","Pakistan","Government of Pakistan","142","","Lashkar-e-Islam, TTP","399, 356","",2,"",2013,1729,1729,1758,3,"Pakistan","770","","","","770","770","3","23,1",404,2013
404,"14227, 10961, 11336, 857","Pakistan","Government of Pakistan","142","","Lashkar-e-Islam, IMU, TTP, Jamaat-ul-Ahrar","359, 5928, 399, 356","",2,"",2014,2947,2945,3016,3,"Pakistan","770","","","","770","770","3","23,1",404,2014
404,"857","Pakistan","Government of Pakistan","142","Government of Afghanistan","TTP","356","",2,"",2015,1954,1954,1989,4,"Afghanistan, Pakistan","770","700","","","770","770, 700","3","23,1",404,2015
404,"857","Pakistan","Government of Pakistan","142","Government of Afghanistan","TTP","356","",2,"",2016,526,526,534,4,"Afghanistan, Pakistan","770","700","","","770","770, 700","3","23,1",404,2016
404,"857","Pakistan","Government of Pakistan","142","Government of Afghanistan","TTP","356","",2,"",2017,506,506,507,4,"Afghanistan, Pakistan","770","700","","","770","770, 700","3","23,1",404,2017
404,"857","Pakistan","Government of Pakistan","142","Government of Afghanistan","TTP","356","",2,"",2018,147,147,155,4,"Afghanistan, Pakistan","770","700","","","770","770, 700","3","23,1",404,2018
404,"857","Pakistan","Government of Pakistan","142","","TTP","356","",2,"",2019,148,148,153,3,"Pakistan","770","","","","770","770","3","23,1",404,2019
404,"857","Pakistan","Government of Pakistan","142","","TTP","356","",2,"",2020,186,186,186,3,"Pakistan","770","","","","770","770","3","23,1",404,2020
404,"857","Pakistan","Government of Pakistan","142","","TTP","356","",2,"",2021,259,257,273,3,"Afghanistan, Pakistan","770","","","","770","770, 700","3","23,1",404,2021
404,"857","Pakistan","Government of Pakistan","142","","TTP","356","",2,"",2022,494,492,525,3,"Afghanistan, Pakistan","770","","","","770","770, 700","3","23,1",404,2022
405,"858","Nigeria, Cameroon","Government of Cameroon","83","","Government of Nigeria","84","",1,"Bakassi",1996,56,56,57,2,"Cameroon","471","","475","","475, 471","471","4","23,1",405,1996
406,"859","Niger","Government of Niger","75","","FDR","543","",1,"Eastern Niger",1995,34,34,34,3,"Niger","436","","","","436","436","4","23,1",406,1995
407,"860","Comoros","Government of Comoros","107","","MPA/Republic of Anjouan","544","",1,"Anjouan",1997,56,56,78,3,"Comoros","581","","","","581","581","4","23,1",407,1997
408,"864","Congo","Government of Congo","88","","Ntsiloulous","548","",2,"",2016,73,73,73,3,"Congo","484","","","","484","484","4","23,1",408,2016
408,"861","Congo","Government of Congo","88","","Ninjas","546","",2,"",1993,53,53,53,3,"Congo","484","","","","484","484","4","23,1",408,1993
408,"862, 863","Congo","Government of Congo","88","Government of Chad, Government of Angola","Cobras, Cocoyes","547, 545","Government of Chad, Government of Angola",2,"",1997,10033,10033,20033,4,"DR Congo (Zaire), Congo","484","540, 483","","540, 483","484","490, 484","4","23,1",408,1997
408,"863, 861, 864","Congo","Government of Congo","88","Government of Chad, Government of Angola","Ntsiloulous, Cocoyes, Ninjas","546, 548, 547","",2,"",1998,3272,3272,3476,4,"Congo","484","540, 483","","","484","484","4","23,1",408,1998
408,"863, 864","Congo","Government of Congo","88","Government of Chad, Government of Angola","Ntsiloulous, Cocoyes","548, 547","",2,"",1999,626,626,1516,4,"Congo","484","540, 483","","","484","484","4","23,1",408,1999
408,"864","Congo","Government of Congo","88","Government of Angola","Ntsiloulous","548","",2,"",2002,167,167,171,4,"Congo","484","540","","","484","484","4","23,1",408,2002
409,"865","Eritrea, Ethiopia","Government of Eritrea","98","","Government of Ethiopia","97","",1,"Common border",2000,50000,50000,50000,2,"Eritrea, Ethiopia","531","","530","","530, 531","530, 531","4","23,1",409,2000
409,"865","Eritrea, Ethiopia","Government of Eritrea","98","","Government of Ethiopia","97","",1,"Common border",2016,25,25,200,2,"Eritrea","531","","530","","530, 531","531","4","23,1",409,2016
409,"865","Eritrea, Ethiopia","Government of Eritrea","98","","Government of Ethiopia","97","",1,"Common border",1998,1000,218,1980,2,"Eritrea, Ethiopia","531","","530","","530, 531","530, 531","4","23,1",409,1998
409,"865","Eritrea, Ethiopia","Government of Eritrea","98","","Government of Ethiopia","97","",1,"Common border",1999,47192,47192,47192,2,"Eritrea, Ethiopia","531","","530","","530, 531","530, 531","4","23,1",409,1999
410,"866","Guinea-Bissau","Government of Guinea-Bissau","70","Government of Senegal, Government of Guinea","Peace and Justice, Military Junta for the Consolidation of Democracy","549","",2,"",1998,505,501,702,4,"Guinea-Bissau","404","433, 438","","","404","404","4","23,1",410,1998
410,"866","Guinea-Bissau","Government of Guinea-Bissau","70","Government of Senegal, Government of Guinea","Peace and Justice, Military Junta for the Consolidation of Democracy","549","",2,"",1999,199,154,225,4,"Guinea-Bissau","404","433, 438","","","404","404","4","23,1",410,1999
411,"867","Lesotho","Government of Lesotho","104","Government of Botswana, Government of South Africa","Military faction (Lesotho)","550","",2,"",1998,78,78,78,4,"Lesotho","570","571, 560","","","570","570","4","23,1",411,1998
13219,"14085","Ukraine","Government of Ukraine","61","","Maidan","5817","",2,"",2014,88,88,107,3,"Ukraine","369","","","","369","369","1","23,1",13219,2014
412,"868","Serbia (Yugoslavia)","Government of Serbia (Yugoslavia)","49","","UCK","357","",1,"Kosovo",1998,1235,651,2288,3,"Serbia (Yugoslavia)","345","","","","345","345","1","23,1",412,1998
412,"868","Serbia (Yugoslavia)","Government of Serbia (Yugoslavia)","49","","UCK","357","Government of Germany, Government of Portugal, Government of Italy, Government of Netherlands, Government of France, Government of Belgium, Government of Denmark, Government of Greece, Government of United States of America, Government of Canada, Government of Iceland, Government of Luxembourg, Government of Hungary, Government of Spain, Government of Poland, Government of Norway, Government of Czech Republic, Government of Turkey, Government of United Kingdom",1,"Kosovo",1999,1404,1349,3074,4,"Serbia (Yugoslavia), Albania","345","","","20, 316, 390, 212, 325, 395, 230, 310, 385, 211, 290, 200, 350, 2, 235, 210, 220, 260, 640","345","345, 339","1","23,1",412,1999
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1989,25,25,150,3,"Ethiopia","530","","","","530","530","4","23,1",413,1989
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1990,80,80,3036,3,"Ethiopia","530","","","","530","530","4","23,1",413,1990
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1991,700,700,1330,3,"Ethiopia","530","","","","530","530","4","23,1",413,1991
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1992,165,165,275,3,"Ethiopia","530","","","","530","530","4","23,1",413,1992
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1994,25,25,42,3,"Ethiopia","530","","","","530","530","4","23,1",413,1994
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1995,25,1,402,3,"Ethiopia","530","","","","530","530","4","23,1",413,1995
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1998,25,25,25,3,"Ethiopia","530","","","","530","530","4","23,1",413,1998
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",1999,683,372,2914,3,"Kenya, Ethiopia","530","","","","530","530, 501","4","23,1",413,1999
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2000,25,25,608,3,"Ethiopia","530","","","","530","530","4","23,1",413,2000
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2001,25,10,876,3,"Kenya, Ethiopia","530","","","","530","530, 501","4","23,1",413,2001
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2002,25,25,1434,3,"Ethiopia","530","","","","530","530","4","23,1",413,2002
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2003,25,25,76,3,"Ethiopia","530","","","","530","530","4","23,1",413,2003
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2004,25,0,167,3,"Ethiopia","530","","","","530","530","4","23,1",413,2004
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2005,25,0,75,3,"Ethiopia","530","","","","530","530","4","23,1",413,2005
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2006,25,0,202,3,"Ethiopia","530","","","","530","530","4","23,1",413,2006
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2007,25,0,361,3,"Ethiopia","530","","","","530","530","4","23,1",413,2007
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2008,25,25,175,3,"Ethiopia","530","","","","530","530","4","23,1",413,2008
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2009,42,42,97,3,"Ethiopia","530","","","","530","530","4","23,1",413,2009
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2010,25,25,128,3,"Ethiopia","530","","","","530","530","4","23,1",413,2010
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2011,25,0,174,3,"Ethiopia","530","","","","530","530","4","23,1",413,2011
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2012,25,25,162,3,"Ethiopia","530","","","","530","530","4","23,1",413,2012
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2013,25,25,93,3,"Ethiopia","530","","","","530","530","4","23,1",413,2013
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2015,25,25,110,3,"Kenya, Ethiopia","530","","","","530","530, 501","4","23,1",413,2015
413,"869","Ethiopia","Government of Ethiopia","97","","OLF","551","",1,"Oromiya",2016,25,5,292,3,"Ethiopia","530","","","","530","530","4","23,1",413,2016
413,"16240","Ethiopia","Government of Ethiopia","97","","OLA","7595","",1,"Oromiya",2019,40,40,43,3,"Ethiopia","530","","","","530","530","4","23,1",413,2019
413,"16240","Ethiopia","Government of Ethiopia","97","","OLA","7595","",1,"Oromiya",2020,28,28,378,3,"Ethiopia","530","","","","530","530","4","23,1",413,2020
413,"16240","Ethiopia","Government of Ethiopia","97","","OLA","7595","",1,"Oromiya",2021,280,276,3774,3,"Ethiopia","530","","","","530","530","4","23,1",413,2021
413,"16240","Ethiopia","Government of Ethiopia","97","Government of Kenya","OLA","7595","",1,"Oromiya",2022,764,652,5963,4,"Kenya, Ethiopia","530","501","","","530","530, 501","4","23,1",413,2022
414,"870","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","Wahhabi movement of the Buinaksk district","358","",1,"Dagestan",1999,85,85,125,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",414,1999
415,"871","Uzbekistan","Government of Uzbekistan","133","Government of Kyrgyzstan","IMU","359","",2,"",2000,471,410,482,4,"Kyrgyzstan, Uzbekistan","704","703","","","704","703, 704","3","23,1",415,2000
415,"872","Uzbekistan","Government of Uzbekistan","133","","JIG","360","",2,"",2004,37,19,50,3,"Uzbekistan","704","","","","704","704","3","23,1",415,2004
415,"871","Uzbekistan","Government of Uzbekistan","133","","IMU","359","",2,"",1999,67,64,76,3,"Tajikistan, Kyrgyzstan, Uzbekistan","704","","","","704","702, 703, 704","3","23,1",415,1999
416,"12380","Central African Republic","Government of Central African Republic","86","Government of Djibouti, Government of Ghana, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of Zambia, Government of Serbia (Yugoslavia), Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Sri Lanka, Government of DR Congo (Zaire), Government of Niger, Government of Tanzania, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Rwanda, Government of Cameroon, Government of Congo, Government of Guinea, Government of Burkina Faso, Government of Hungary, Government of Spain, Government of Sweden, Government of Gambia, Government of Mali, Government of Yemen (North Yemen), Government of Gabon, Government of Pakistan, Government of Peru, Government of Morocco","anti-Balaka","4201","",2,"",2017,35,35,35,4,"Central African Republic","482","490, 439, 516, 345, 600, 510, 678, 420, 461, 481, 811, 771, 135, 484, 438, 230, 471, 433, 663, 452, 437, 651, 435, 310, 616, 522, 434, 436, 770, 517, 790, 551, 432, 780, 380, 235, 220, 360, 850","","","482","482","4","23,1",416,2017
416,"15593, 12380","Central African Republic","Government of Central African Republic","86","Government of Djibouti, Government of Ghana, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of Zambia, Government of Serbia (Yugoslavia), Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Sri Lanka, Government of Madagascar, Government of DR Congo (Zaire), Government of Niger, Government of Tanzania, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Rwanda, Government of Cameroon, Government of Congo, Government of Guinea, Government of Burkina Faso, Government of Spain, Government of Sweden, Government of Gambia, Government of Mali, Government of Gabon, Government of Pakistan, Government of Peru, Government of Morocco","anti-Balaka, UPC","4201, 5999","",2,"",2018,103,100,116,4,"Central African Republic","482","490, 439, 516, 345, 600, 510, 420, 461, 481, 811, 771, 135, 484, 438, 230, 580, 471, 433, 663, 452, 437, 651, 435, 616, 522, 434, 436, 770, 517, 790, 551, 432, 780, 380, 235, 220, 360, 850","","","482","482","4","23,1",416,2018
